,date,id,prec,tair,tw,tmax,tmin,urmax,patm,pnmm,wd,wsmax,n,cc,evap,ur,ws,name,uf
11346671,2000-01-07 18:00:00,82825,,28.4,25.2,,,76.0,997.9,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346672,2000-01-08 00:00:00,82825,,25.8,23.6,32.8,,81.0,1002.9,,0.0,0.0,3.5,9.0,,77.5,0.0,Porto Velho,RO
11346673,2000-01-08 12:00:00,82825,,24.2,23.2,,21.3,91.0,995.2,,0.0,0.0,,6.0,,,,Porto Velho,RO
11346674,2000-01-08 18:00:00,82825,,31.0,25.8,,,63.0,997.4,,,,,,,,,Porto Velho,RO
11346675,2000-01-09 00:00:00,82825,,28.0,25.4,32.6,,78.0,996.8,,0.0,0.0,,8.0,,75.75,0.0,Porto Velho,RO
11346676,2000-01-09 12:00:00,82825,,23.8,22.6,,22.3,89.0,997.4,,0.0,0.0,,5.0,,,,Porto Velho,RO
11346677,2000-01-09 18:00:00,82825,,31.2,25.2,,,60.0,994.8,,,,,,,,,Porto Velho,RO
11346678,2000-01-10 00:00:00,82825,,28.4,25.4,29.8,,77.0,998.7,,0.0,0.0,0.0,8.0,,87.5,0.0,Porto Velho,RO
11346679,2000-01-10 12:00:00,82825,2.7,24.0,23.4,,21.5,96.0,997.9,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346680,2000-01-10 18:00:00,82825,,24.4,22.7,,,86.0,994.8,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346681,2000-01-11 00:00:00,82825,,25.6,23.8,32.0,,84.0,992.5,,0.0,0.0,3.3,8.0,0.8,86.25,0.0,Porto Velho,RO
11346682,2000-01-11 12:00:00,82825,0.3,24.0,23.2,,23.3,94.0,998.0,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346683,2000-01-11 18:00:00,82825,,29.1,25.4,,,73.0,996.4,,0.0,0.0,,6.0,,,,Porto Velho,RO
11346684,2000-01-12 00:00:00,82825,,25.0,23.6,33.2,,89.0,993.4,,0.0,0.0,0.0,9.0,1.0,80.5,2.666667,Porto Velho,RO
11346685,2000-01-12 12:00:00,82825,6.8,24.0,23.0,,23.1,92.0,997.6,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346686,2000-01-12 18:00:00,82825,,30.8,25.3,,,64.0,996.3,,32.0,8.0,,5.0,,,,Porto Velho,RO
11346687,2000-01-13 00:00:00,82825,,26.8,24.8,32.3,,83.0,993.3,,0.0,0.0,6.3,7.0,1.3,81.75,0.0,Porto Velho,RO
11346688,2000-01-13 12:00:00,82825,12.0,24.2,23.5,,22.2,93.0,999.1,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346689,2000-01-13 18:00:00,82825,,29.7,25.8,,,72.0,996.7,,0.0,0.0,,7.0,,,,Porto Velho,RO
11346690,2000-01-14 00:00:00,82825,,27.6,25.2,32.3,,81.0,994.3,,0.0,0.0,,8.0,1.1,83.25,0.0,Porto Velho,RO
11346691,2000-01-14 12:00:00,82825,0.0,25.0,24.1,,23.7,93.0,997.5,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346692,2000-01-14 18:00:00,82825,,31.0,25.2,,,60.0,998.0,,0.0,0.0,,8.0,,,,Porto Velho,RO
11346693,2000-01-15 00:00:00,82825,,24.8,23.6,26.0,,90.0,993.7,,0.0,0.0,0.0,10.0,,89.75,0.0,Porto Velho,RO
11346694,2000-01-15 12:00:00,82825,0.2,23.0,21.8,,20.9,90.0,995.2,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346695,2000-01-15 18:00:00,82825,,24.2,23.2,,,91.0,998.5,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346696,2000-01-16 00:00:00,82825,,24.6,23.4,31.8,,89.0,997.6,,0.0,0.0,3.2,9.0,1.0,78.25,0.0,Porto Velho,RO
11346697,2000-01-16 12:00:00,82825,2.8,22.8,22.3,,21.5,95.0,997.1,,0.0,0.0,,8.0,,,,Porto Velho,RO
11346698,2000-01-16 18:00:00,82825,,30.6,25.7,,,66.0,994.8,,0.0,0.0,,6.0,,,,Porto Velho,RO
11346699,2000-01-17 00:00:00,82825,,28.0,25.0,32.8,,76.0,999.2,,0.0,0.0,5.1,8.0,2.0,78.5,1.333333,Porto Velho,RO
11346700,2000-01-17 12:00:00,82825,3.4,23.6,22.9,,22.5,92.0,998.0,,0.0,0.0,,8.0,,,,Porto Velho,RO
11346701,2000-01-17 18:00:00,82825,,30.4,25.3,,,64.0,998.3,,14.0,4.0,,6.0,,,,Porto Velho,RO
11346702,2000-01-18 00:00:00,82825,,27.8,25.0,28.1,,79.0,997.2,,0.0,0.0,0.1,8.0,1.7,93.0,4.6666669999999995,Porto Velho,RO
11346703,2000-01-18 12:00:00,82825,0.0,24.6,23.9,,21.0,93.0,1001.6,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346704,2000-01-18 18:00:00,82825,,25.7,24.3,,,87.0,1000.8,,32.0,14.0,,10.0,,,,Porto Velho,RO
11346705,2000-01-19 00:00:00,82825,,22.0,21.6,31.6,,96.0,1000.8,,0.0,0.0,6.8,10.0,0.7,82.0,0.0,Porto Velho,RO
11346706,2000-01-19 12:00:00,82825,67.5,22.5,22.2,,20.8,98.0,1001.5,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346707,2000-01-19 18:00:00,82825,,29.2,24.1,,,64.0,1001.8,,0.0,0.0,,6.0,,,,Porto Velho,RO
11346708,2000-01-20 00:00:00,82825,,27.0,24.9,32.8,,83.0,998.2,,0.0,0.0,7.7,3.0,2.3,79.25,5.0,Porto Velho,RO
11346709,2000-01-20 12:00:00,82825,0.0,25.6,24.1,,22.3,86.0,1002.0,,0.0,0.0,,3.0,,,,Porto Velho,RO
11346710,2000-01-20 18:00:00,82825,,29.7,25.1,,,67.0,1000.2,,32.0,15.0,,8.0,,,,Porto Velho,RO
11346711,2000-01-21 00:00:00,82825,,26.8,24.7,33.3,,82.0,998.4,,0.0,0.0,10.3,7.0,3.6,77.25,0.0,Porto Velho,RO
11346712,2000-01-21 12:00:00,82825,0.0,24.2,23.0,,21.4,89.0,1000.6,,0.0,0.0,,3.0,,,,Porto Velho,RO
11346713,2000-01-21 18:00:00,82825,,31.7,25.2,,,56.0,999.8,,0.0,0.0,,6.0,,,,Porto Velho,RO
11346714,2000-01-22 00:00:00,82825,,27.4,25.3,33.8,,82.0,996.4,,0.0,0.0,7.0,4.0,2.5,79.25,2.833333,Porto Velho,RO
11346715,2000-01-22 12:00:00,82825,,24.4,22.9,,23.1,88.0,1000.3,,0.0,0.0,,4.0,,,,Porto Velho,RO
11346716,2000-01-22 18:00:00,82825,,32.1,25.5,,,57.0,998.2,,0.0,0.0,,7.0,,,,Porto Velho,RO
11346717,2000-01-23 00:00:00,82825,,25.4,23.7,31.5,,86.0,999.0,,36.0,8.5,5.5,9.0,3.0,88.25,0.0,Porto Velho,RO
11346718,2000-01-23 12:00:00,82825,,24.5,23.9,,23.3,96.0,1001.1,,0.0,0.0,,7.0,,,,Porto Velho,RO
11346719,2000-01-23 18:00:00,82825,,30.0,25.5,,,69.0,1000.7,,0.0,0.0,,5.0,,,,Porto Velho,RO
11346720,2000-01-24 00:00:00,82825,,25.0,24.2,29.1,,94.0,997.8,,0.0,0.0,2.8,6.0,2.2,89.5,0.0,Porto Velho,RO
11346721,2000-01-24 12:00:00,82825,,24.0,23.8,,22.3,99.0,1001.3,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346722,2000-01-24 18:00:00,82825,,25.6,24.2,,,87.0,1000.2,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346723,2000-01-25 00:00:00,82825,,26.2,24.7,33.4,,86.0,996.5,,0.0,0.0,6.4,5.0,3.8,78.75,0.0,Porto Velho,RO
11346724,2000-01-25 12:00:00,82825,76.8,24.8,23.6,,21.7,90.0,999.5,,0.0,0.0,,3.0,,,,Porto Velho,RO
11346725,2000-01-25 18:00:00,82825,,30.5,25.8,,,67.0,998.2,,0.0,0.0,,8.0,,,,Porto Velho,RO
11346726,2000-01-26 00:00:00,82825,,28.4,25.6,31.0,,79.0,995.9,,0.0,0.0,1.9,3.0,1.7,87.5,0.0,Porto Velho,RO
11346727,2000-01-26 12:00:00,82825,104.9,22.5,22.2,,21.1,98.0,1001.3,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346728,2000-01-26 18:00:00,82825,,29.8,25.3,,,68.0,998.6,,0.0,0.0,,7.0,,,,Porto Velho,RO
11346729,2000-01-27 00:00:00,82825,,24.4,23.4,33.3,,92.0,999.5,,0.0,0.0,4.8,10.0,1.5,85.75,0.0,Porto Velho,RO
11346730,2000-01-27 12:00:00,82825,30.8,24.1,23.3,,22.5,92.0,1002.0,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346731,2000-01-27 18:00:00,82825,,30.2,26.0,,,69.0,998.8,,0.0,0.0,,4.0,,,,Porto Velho,RO
11346732,2000-01-28 00:00:00,82825,,25.4,24.3,30.0,,91.0,998.6,,0.0,0.0,2.0,10.0,2.2,90.5,0.0,Porto Velho,RO
11346733,2000-01-28 12:00:00,82825,18.4,23.9,23.3,,23.1,95.0,1000.7,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346734,2000-01-28 18:00:00,82825,,27.6,24.9,,,79.0,999.1,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346735,2000-01-29 00:00:00,82825,,24.8,24.1,30.0,,94.0,998.7,,0.0,0.0,0.0,10.0,1.5,87.25,0.0,Porto Velho,RO
11346736,2000-01-29 12:00:00,82825,28.9,23.9,23.4,,23.1,96.0,1001.6,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346737,2000-01-29 18:00:00,82825,,27.4,24.9,,,79.0,1000.3,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346738,2000-01-30 00:00:00,82825,,24.6,23.2,30.0,,87.0,999.1,,0.0,0.0,2.3,8.0,1.3,84.0,0.0,Porto Velho,RO
11346739,2000-01-30 12:00:00,82825,33.4,22.8,22.4,,22.3,96.0,1002.3,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346740,2000-01-30 18:00:00,82825,,27.0,24.2,,,78.0,1001.5,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346741,2000-01-31 00:00:00,82825,,27.2,24.7,31.4,,81.0,998.4,,0.0,0.0,4.7,1.0,1.3,76.25,0.0,Porto Velho,RO
11346742,2000-01-31 12:00:00,82825,0.8,23.6,22.9,,21.4,92.0,1005.2,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346743,2000-01-31 18:00:00,82825,,29.0,24.4,,,67.0,1002.4,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346744,2000-02-01 00:00:00,82825,,27.4,24.1,31.8,,73.0,1000.2,,0.0,0.0,3.0,2.0,2.4,89.75,2.666667,Porto Velho,RO
11346745,2000-02-01 12:00:00,82825,0.0,26.5,24.8,,22.6,86.0,1002.9,,0.0,0.0,,0.0,,,,Porto Velho,RO
11346746,2000-02-01 18:00:00,82825,,22.6,21.8,,,91.0,1003.7,,36.0,8.0,,10.0,,,,Porto Velho,RO
11346747,2000-02-02 00:00:00,82825,,23.4,22.3,34.2,,91.0,999.9,,0.0,0.0,8.6,4.0,,,0.0,Porto Velho,RO
11346748,2000-02-02 12:00:00,82825,,,,,23.6,,,,,,,,,,,Porto Velho,RO
11346749,2000-02-02 18:00:00,82825,,30.4,,,,,,,,,,,,,,Porto Velho,RO
11346750,2000-02-03 00:00:00,82825,,28.4,25.4,32.6,,77.0,997.6,,0.0,0.0,8.6,7.0,,87.75,3.0,Porto Velho,RO
11346751,2000-02-03 12:00:00,82825,7.5,25.1,24.5,,20.4,93.0,1001.5,,36.0,7.0,,10.0,,,,Porto Velho,RO
11346752,2000-02-03 18:00:00,82825,,29.8,25.6,,,70.0,999.7,,0.0,0.0,,6.0,,,,Porto Velho,RO
11346753,2000-02-04 00:00:00,82825,,24.2,23.6,33.0,,94.0,998.8,,5.0,2.0,2.8,10.0,1.9,86.75,0.0,Porto Velho,RO
11346754,2000-02-04 12:00:00,82825,4.2,23.9,23.5,,22.5,97.0,1001.1,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346755,2000-02-04 18:00:00,82825,,29.0,25.5,,,74.0,1000.2,,0.0,0.0,,9.0,,,,Porto Velho,RO
11346756,2000-02-05 00:00:00,82825,,24.6,23.3,31.8,,88.0,1000.3,,0.0,0.0,2.3,10.0,1.7,90.0,0.0,Porto Velho,RO
11346757,2000-02-05 12:00:00,82825,35.4,23.8,23.1,,23.0,94.0,1002.3,,0.0,0.0,,6.0,,,,Porto Velho,RO
11346758,2000-02-05 18:00:00,82825,,28.6,25.2,,,76.0,1004.6,,0.0,0.0,,8.0,,,,Porto Velho,RO
11346759,2000-02-06 00:00:00,82825,,24.2,23.7,31.5,,95.0,1000.6,,0.0,0.0,,7.0,1.7,90.5,0.0,Porto Velho,RO
11346760,2000-02-06 12:00:00,82825,,24.0,23.3,,23.3,95.0,1003.2,,0.0,0.0,,8.0,,,,Porto Velho,RO
11346761,2000-02-06 18:00:00,82825,,27.2,24.7,,,81.0,1004.9,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346762,2000-02-07 00:00:00,82825,,24.5,23.5,26.5,,93.0,1001.4,,0.0,0.0,,10.0,2.0,91.0,0.0,Porto Velho,RO
11346763,2000-02-07 12:00:00,82825,,24.0,23.1,,23.3,93.0,988.6,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346764,2000-02-07 18:00:00,82825,,25.0,23.8,,,91.0,992.4,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346765,2000-02-08 00:00:00,82825,,24.6,23.6,29.6,,90.0,1000.4,,0.0,0.0,,4.0,0.6,88.25,0.0,Porto Velho,RO
11346766,2000-02-08 12:00:00,82825,0.3,23.7,23.3,,22.6,96.0,1002.3,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346767,2000-02-08 18:00:00,82825,,27.5,25.2,,,81.0,994.5,,0.0,0.0,,9.0,,,,Porto Velho,RO
11346768,2000-02-09 00:00:00,82825,,25.2,23.9,38.6,,88.0,999.0,,0.0,0.0,,7.0,1.7,86.5,0.0,Porto Velho,RO
11346769,2000-02-09 12:00:00,82825,6.3,25.0,23.3,,22.8,87.0,991.8,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346770,2000-02-09 18:00:00,82825,,27.0,24.7,,,81.0,1001.4,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346771,2000-02-10 00:00:00,82825,,25.8,24.5,33.0,,89.0,997.5,,0.0,0.0,,6.0,1.4,87.25,0.0,Porto Velho,RO
11346772,2000-02-10 12:00:00,82825,7.3,24.3,23.7,,22.9,95.0,990.8,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346773,2000-02-10 18:00:00,82825,,28.8,25.7,,,76.0,998.6,,0.0,0.0,,8.0,,,,Porto Velho,RO
11346774,2000-02-11 00:00:00,82825,,27.5,26.3,27.8,,89.0,996.6,,0.0,0.0,,7.0,2.6,93.5,0.0,Porto Velho,RO
11346775,2000-02-11 12:00:00,82825,114.2,26.0,25.0,,22.8,92.0,980.7,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346776,2000-02-11 18:00:00,82825,,23.4,22.9,,,96.0,1001.5,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346777,2000-02-12 00:00:00,82825,,24.0,23.1,29.7,,93.0,992.4,,0.0,0.0,,8.0,0.8,85.5,0.0,Porto Velho,RO
11346778,2000-02-12 12:00:00,82825,0.0,23.2,22.7,,22.3,95.0,992.2,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346779,2000-02-12 18:00:00,82825,,29.0,25.4,,,73.0,991.8,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346780,2000-02-13 00:00:00,82825,,26.3,24.8,31.7,,87.0,993.0,,0.0,0.0,,9.0,1.1,76.75,0.0,Porto Velho,RO
11346781,2000-02-13 12:00:00,82825,0.8,24.2,23.7,,21.4,95.0,1001.5,,0.0,0.0,,8.0,,,,Porto Velho,RO
11346782,2000-02-13 18:00:00,82825,,30.2,24.9,,,62.0,1003.8,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346783,2000-02-14 00:00:00,82825,,26.7,23.3,30.0,,75.0,998.4,,0.0,0.0,,5.0,2.8,81.75,1.333333,Porto Velho,RO
11346784,2000-02-14 12:00:00,82825,0.0,23.4,23.1,,21.4,98.0,992.7,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346785,2000-02-14 18:00:00,82825,,28.6,24.0,,,67.0,992.4,,36.0,4.0,,9.0,,,,Porto Velho,RO
11346786,2000-02-15 00:00:00,82825,,27.1,24.7,29.4,,81.0,999.6,,0.0,0.0,,9.0,2.0,94.5,0.13333299999999998,Porto Velho,RO
11346787,2000-02-15 12:00:00,82825,4.0,25.1,24.8,,22.5,96.0,992.3,,9.0,0.4,,10.0,,,,Porto Velho,RO
11346788,2000-02-15 18:00:00,82825,,23.0,22.2,,,94.0,994.0,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346789,2000-02-16 00:00:00,82825,,23.0,22.2,29.0,,94.0,999.6,,0.0,0.0,,10.0,1.0,88.75,0.06666699999999999,Porto Velho,RO
11346790,2000-02-16 12:00:00,82825,4.2,23.4,22.9,,22.5,96.0,1001.6,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346791,2000-02-16 18:00:00,82825,,29.0,25.0,,,71.0,994.6,,36.0,0.2,,8.0,,,,Porto Velho,RO
11346792,2000-02-17 00:00:00,82825,,23.4,22.7,32.0,,94.0,996.9,,0.0,0.0,,7.0,1.2,82.75,0.0,Porto Velho,RO
11346793,2000-02-17 12:00:00,82825,6.8,23.0,22.7,,21.4,98.0,1002.4,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346794,2000-02-17 18:00:00,82825,,30.6,24.5,,,59.0,1000.4,,0.0,0.0,,7.0,,,,Porto Velho,RO
11346795,2000-02-18 00:00:00,82825,,26.0,24.4,31.8,,87.0,998.2,,0.0,0.0,,4.0,1.8,77.75,0.0,Porto Velho,RO
11346796,2000-02-18 12:00:00,82825,,22.9,22.3,,22.5,95.0,1001.9,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346797,2000-02-18 18:00:00,82825,,29.0,24.6,,,68.0,1000.7,,0.0,0.0,,8.0,,,,Porto Velho,RO
11346798,2000-02-19 00:00:00,82825,,27.4,24.2,32.6,,74.0,1003.5,,0.0,0.0,,8.0,2.0,81.25,0.0,Porto Velho,RO
11346799,2000-02-19 12:00:00,82825,0.0,24.0,23.2,,22.9,94.0,1000.4,,0.0,0.0,,8.0,,,,Porto Velho,RO
11346800,2000-02-19 18:00:00,82825,,30.2,24.8,,,61.0,1000.0,,0.0,0.0,,8.0,,,,Porto Velho,RO
11346801,2000-02-20 00:00:00,82825,,25.8,24.0,31.0,,85.0,1002.8,,0.0,0.0,2.54,7.0,2.3,86.75,0.0,Porto Velho,RO
11346802,2000-02-20 12:00:00,82825,,22.7,22.3,,22.7,95.0,1002.4,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346803,2000-02-20 18:00:00,82825,,26.3,23.9,,,80.0,1002.3,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346804,2000-02-21 00:00:00,82825,,26.0,24.2,30.2,,86.0,1002.4,,0.0,0.0,,9.0,1.7,85.0,0.0,Porto Velho,RO
11346805,2000-02-21 12:00:00,82825,,23.4,22.8,,22.3,95.0,1001.8,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346806,2000-02-21 18:00:00,82825,,26.2,24.3,,,83.0,1000.6,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346807,2000-02-22 00:00:00,82825,,26.8,24.6,30.1,,81.0,997.6,,0.0,0.0,,9.0,1.0,78.5,0.833333,Porto Velho,RO
11346808,2000-02-22 12:00:00,82825,12.1,23.6,23.0,,21.5,93.0,1001.8,,36.0,2.5,,10.0,,,,Porto Velho,RO
11346809,2000-02-22 18:00:00,82825,,30.9,25.1,,,59.0,1000.2,,0.0,0.0,,8.0,,,,Porto Velho,RO
11346810,2000-02-23 00:00:00,82825,,26.8,24.6,32.6,,81.0,997.2,,0.0,0.0,,,2.1,82.75,0.833333,Porto Velho,RO
11346811,2000-02-23 12:00:00,82825,0.0,23.8,23.3,,22.9,95.0,996.7,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346812,2000-02-23 18:00:00,82825,,31.0,25.3,,,60.0,998.3,,5.0,2.5,,7.0,,,,Porto Velho,RO
11346813,2000-02-24 00:00:00,82825,,25.8,24.4,32.0,,88.0,996.6,,0.0,0.0,,9.0,2.2,85.25,0.0,Porto Velho,RO
11346814,2000-02-24 12:00:00,82825,24.8,23.9,23.3,,23.1,95.0,1000.4,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346815,2000-02-24 18:00:00,82825,,29.7,25.8,,,72.0,999.2,,0.0,0.0,,9.0,,,,Porto Velho,RO
11346816,2000-02-25 00:00:00,82825,,26.4,24.8,30.0,,87.0,996.4,,0.0,0.0,,8.0,1.8,91.0,0.833333,Porto Velho,RO
11346817,2000-02-25 12:00:00,82825,0.0,24.8,23.7,,23.5,90.0,999.9,,32.0,2.5,,10.0,,,,Porto Velho,RO
11346818,2000-02-25 18:00:00,82825,,26.8,25.2,,,86.0,1000.0,,0.0,0.0,,9.0,,,,Porto Velho,RO
11346819,2000-02-26 00:00:00,82825,,25.0,24.2,32.6,,94.0,997.9,,0.0,0.0,,8.0,0.9,81.75,0.0,Porto Velho,RO
11346820,2000-02-26 12:00:00,82825,0.0,24.0,23.6,,22.7,97.0,999.5,,0.0,0.0,,9.0,,,,Porto Velho,RO
11346821,2000-02-26 18:00:00,82825,,31.0,25.6,,,62.0,999.9,,0.0,0.0,,7.0,,,,Porto Velho,RO
11346822,2000-02-27 00:00:00,82825,,25.4,23.4,29.4,,84.0,1002.3,,0.0,0.0,,9.0,2.0,84.25,0.0,Porto Velho,RO
11346823,2000-02-27 12:00:00,82825,,23.4,23.1,,23.3,98.0,1002.3,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346824,2000-02-27 18:00:00,82825,,27.1,23.5,,,73.0,1002.0,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346825,2000-02-28 00:00:00,82825,,25.2,23.2,34.0,,83.0,1002.7,,0.0,0.0,,10.0,1.8,77.25,0.0,Porto Velho,RO
11346826,2000-02-28 12:00:00,82825,0.3,24.2,23.5,,22.3,93.0,1001.4,,0.0,0.0,,8.0,,,,Porto Velho,RO
11346827,2000-02-28 18:00:00,82825,,32.2,25.8,,,58.0,997.8,,0.0,0.0,,5.0,,,,Porto Velho,RO
11346828,2000-02-29 00:00:00,82825,,27.6,25.0,31.4,,79.0,996.4,,0.0,0.0,,8.0,2.5,88.75,0.0,Porto Velho,RO
11346829,2000-02-29 12:00:00,82825,2.6,24.2,23.6,,23.5,94.0,1001.4,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346830,2000-02-29 18:00:00,82825,,30.4,26.0,,,69.0,999.2,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346831,2000-03-01 00:00:00,82825,,25.0,24.4,31.0,,96.0,998.4,,0.0,0.0,,9.0,1.8,93.0,0.833333,Porto Velho,RO
11346832,2000-03-01 12:00:00,82825,,23.8,23.4,,23.5,96.0,1001.7,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346833,2000-03-01 18:00:00,82825,,25.6,24.6,,,90.0,1001.1,,36.0,2.5,,10.0,,,,Porto Velho,RO
11346834,2000-03-02 00:00:00,82825,,24.8,24.0,32.8,,93.0,999.5,,0.0,0.0,,10.0,1.0,83.75,0.833333,Porto Velho,RO
11346835,2000-03-02 12:00:00,82825,8.9,23.8,23.2,,23.3,94.0,1001.4,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346836,2000-03-02 18:00:00,82825,,31.1,25.7,,,63.0,998.3,,32.0,2.5,,7.0,,,,Porto Velho,RO
11346837,2000-03-03 00:00:00,82825,,25.8,24.6,29.8,,89.0,997.2,,0.0,0.0,5.1,9.0,3.2,87.75,0.0,Porto Velho,RO
11346838,2000-03-03 12:00:00,82825,0.0,24.3,23.7,,23.5,95.0,1001.5,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346839,2000-03-03 18:00:00,82825,,28.0,24.8,,,74.0,1002.4,,0.0,0.0,,8.0,,,,Porto Velho,RO
11346840,2000-03-04 00:00:00,82825,,25.8,24.8,32.6,,91.0,1001.5,,0.0,0.0,,10.0,8.0,78.25,0.0,Porto Velho,RO
11346841,2000-03-04 12:00:00,82825,0.0,24.2,23.6,,22.9,94.0,999.5,,0.0,0.0,,8.0,,,,Porto Velho,RO
11346842,2000-03-04 18:00:00,82825,,30.8,25.6,,,65.0,999.1,,0.0,0.0,,8.0,,,,Porto Velho,RO
11346843,2000-03-05 00:00:00,82825,,26.4,23.6,33.0,,77.0,1001.8,,0.0,0.0,2.5,9.0,2.5,90.5,0.0,Porto Velho,RO
11346844,2000-03-05 12:00:00,82825,,24.2,23.7,,23.8,95.0,1001.8,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346845,2000-03-05 18:00:00,82825,,27.4,25.4,,,83.0,1000.4,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346846,2000-03-06 00:00:00,82825,,25.2,24.4,30.4,,92.0,1003.0,,,0.0,0.0,10.0,1.5,89.75,0.0,Porto Velho,RO
11346847,2000-03-06 12:00:00,82825,0.8,23.8,23.0,,22.6,93.0,1001.4,,0.0,0.0,,8.0,,,,Porto Velho,RO
11346848,2000-03-06 18:00:00,82825,,27.4,25.0,,,80.0,1002.2,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346849,2000-03-07 00:00:00,82825,,23.6,23.0,31.4,,93.0,998.4,,0.0,0.0,2.4,10.0,0.5,85.25,0.0,Porto Velho,RO
11346850,2000-03-07 12:00:00,82825,6.4,23.0,22.4,,21.7,95.0,999.6,,0.0,0.0,,8.0,,,,Porto Velho,RO
11346851,2000-03-07 18:00:00,82825,,28.8,24.8,,,70.0,1002.2,,0.0,0.0,,8.0,,,,Porto Velho,RO
11346852,2000-03-08 00:00:00,82825,,25.6,24.4,32.0,,88.0,998.0,,0.0,0.0,3.2,9.0,1.5,81.25,0.0,Porto Velho,RO
11346853,2000-03-08 12:00:00,82825,4.8,23.4,23.0,,22.5,97.0,999.1,,0.0,0.0,,8.0,,,,Porto Velho,RO
11346854,2000-03-08 18:00:00,82825,,30.2,25.5,,,66.0,997.8,,0.0,0.0,,7.0,,,,Porto Velho,RO
11346855,2000-03-09 00:00:00,82825,,27.8,25.2,33.4,,81.0,998.8,,0.0,0.0,5.7,8.0,1.8,85.5,0.0,Porto Velho,RO
11346856,2000-03-09 12:00:00,82825,0.0,24.1,23.5,,23.3,94.0,999.1,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346857,2000-03-09 18:00:00,82825,,31.6,25.5,,,60.0,997.2,,0.0,0.0,,7.0,,,,Porto Velho,RO
11346858,2000-03-10 00:00:00,82825,,25.0,24.2,26.6,,94.0,999.2,,0.0,0.0,0.0,9.0,2.1,86.75,0.0,Porto Velho,RO
11346859,2000-03-10 12:00:00,82825,30.9,23.7,22.1,,22.5,86.0,1001.3,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346860,2000-03-10 18:00:00,82825,,24.2,23.0,,,89.0,1000.3,,0.0,0.0,,10.0,,,,Porto Velho,RO
11346861,2000-03-11 00:00:00,82825,,25.2,23.6,31.0,,86.0,1002.3,,0.0,0.0,2.8,9.0,1.1,84.0,0.0,Porto Velho,RO
11346862,2000-03-11 12:00:00,82825,1.6,23.8,23.0,,21.7,93.0,999.9,,0.0,0.0,,10.0,,,,Porto Velho,RO
