,id,lon,lat,alt,name,state,uf,time_zone,offset_utc,time_zone.1,offset_utc.1,shape,scale,vmp,vmaxE,p_vmp,p_vmaxE,w_mean,w_median,mean,median
18,82336,-58.4333333333333,-3.13333333333333,40.0,Itacoatiara,Amazonas,AM,America/Manaus,-4,America/Manaus,-4,2.027969380259401,1.3873644478197842,0.9923955466704364,1.9460222136296819,0.6239550100622586,0.28401358434727864,1.2292377593923676,1.1579796964018247,1.2245139797461593,1.033333
19,82723,-64.8333333333333,-7.25,61.0,Lábrea,Amazonas,AM,America/Manaus,-4,America/Manaus,-4,1.974676391864425,1.5487481656734416,1.0831706580382474,2.2071495273979225,0.5492891931004508,0.24060884260633889,1.3728898390251079,1.2863907067675235,1.3691954181685355,1.333333
20,82331,-59.95,-3.11666666666667,67.0,Manaus,Amazonas,AM,America/Manaus,-4,America/Manaus,-4,1.363024105294702,2.044431817864592,0.7745214408169647,3.9658342473124217,0.35911472801298466,0.07191998368927124,1.8715709358999968,1.562399901592856,1.855121579926302,1.333333
21,82533,-61.3,-5.81666666666667,50.0,Manicoré,Amazonas,AM,America/Manaus,-4,America/Manaus,-4,1.725722931639556,0.9974812795858348,0.6038221322953182,1.5580651156393297,0.7892721628989047,0.2760651408979213,0.8891229236904782,0.806618752019709,0.8821661612105196,0.666667
22,82100,-69.9333333333333,0.166666666666667,115.0,Paricachoeira,Amazonas,AM,America/Manaus,-4,America/Manaus,-4,2.1749084474862124,1.2662144742600014,0.953987268327093,1.7089226227886591,0.7175480604619068,0.35831254765842113,1.1213654264770154,1.0698441024545515,1.1187590744560951,1.0
23,82240,-56.7333333333333,-2.63333333333333,29.0,Parintins,Amazonas,AM,America/Manaus,-4,America/Manaus,-4,2.055584428554595,1.5279612548800283,1.1048530798231082,2.1265779489596484,0.5717015787619653,0.26517147284788223,1.3535686147810628,1.2784306297162638,1.3502013351236268,1.266667
24,82105,-67.5333333333333,1.03333333333333,90.0,Rio Içana,Amazonas,AM,America/Manaus,-4,America/Manaus,-4,1.8280575054949484,1.4308204896987964,0.9277819256801731,2.143754954754459,0.5674030592695308,0.21997113757647288,1.271505401527189,1.1708792313572287,1.265780316619185,1.0
25,82106,-67.0,-0.116666666666667,90.0,S. G. da Cachoeira(Uaupés),Amazonas,AM,America/Manaus,-4,America/Manaus,-4,2.136580923886196,1.4902265108568231,1.1090581573128728,2.0302177710686213,0.6020293508900456,0.2939491498420147,1.3197755061306735,1.2553147488607654,1.3162037797832056,1.333333
26,82108,-65.0333333333333,-0.4166666666666671,45.0,Santa Izabel do Rio Negro,Amazonas,AM,America/Manaus,-4,America/Manaus,-4,2.5579436945589817,1.7552358978378382,1.4459423831351483,2.1999534029794803,0.5859883029272992,0.34873511034137705,1.5582895342826613,1.5209255450817316,1.5612108897858366,1.4
27,82103,-68.2333333333333,0.0666666666666667,86.0,Taracuá,Amazonas,AM,America/Manaus,-4,America/Manaus,-4,1.8631269778512358,1.1796505640813222,0.7805393893240625,1.7447554488550387,0.695801180586892,0.2784263828467407,1.0474936123267138,0.9689900105663384,1.0430160524095309,1.0
28,82317,-64.7,-3.8333333333333295,47.0,Tefé,Amazonas,AM,America/Manaus,-4,America/Manaus,-4,1.293881118853968,1.7887335904180657,0.5688957011352594,3.682868238353127,0.41162058832092474,0.07013296190106653,1.6536166176532188,1.347487268400544,1.6418931864311292,1.1
29,82093,-51.7833333333333,0.616666666666667,70.71,Cupixi,Amapá,AP,America/Belem,-3,America/Belem,-3,1.905492362427021,0.9085179300613326,0.6148359623415646,1.3240268204098284,0.9156895262524164,0.3798832373860377,0.8061119656410697,0.749547059078912,0.8022015934097355,0.666667
30,82098,-51.116666666666696,-0.05,14.46,Macapá,Amapá,AP,America/Belem,-3,America/Belem,-3,1.9253054306164683,2.4267153710769462,1.6585891444398624,3.5132335201624882,0.3450035336071103,0.1454549448969145,2.1525197215818666,2.0060598527247,2.151268102678318,2.0
31,82095,-51.45,0.7,83.93,Porto Platon,Amapá,AP,America/Belem,-3,America/Belem,-3,1.6914974410878254,1.8323224755662657,1.0797796304932343,2.9065338656141986,0.42551262596935924,0.1432285943885973,1.6354462115501616,1.4753639645102403,1.6260570550905695,1.333333
32,83249,-38.55,-12.283333333333301,130.92,Alagoinhas,Bahia,BA,America/Bahia,-3,America/Bahia,-3,2.9709868156877346,2.0525643413805534,1.7877672821390758,2.440834922645801,0.5678802712869078,0.38216654254278404,1.832120929957745,1.8143474565101905,1.8334376356846112,1.8
33,83179,-43.1666666666667,-11.083333333333302,401.58,Barra,Bahia,BA,America/Bahia,-3,America/Bahia,-3,2.6133913053279882,2.477362537231355,2.0598662590349366,3.079160392535656,0.4224610099997044,0.2564086345815616,2.2007588551315616,2.1531896937989816,2.197475384797169,2.066667
34,83236,-45.0,-12.15,439.29,Barreiras,Bahia,BA,America/Bahia,-3,America/Bahia,-3,1.9771650127054543,1.7677655714090377,1.2377122304574562,2.517345413021029,0.48162486093076023,0.21136156368625217,1.56699598347592,1.468649697099863,1.5648038770356174,1.433333
35,83288,-43.4166666666667,-13.266666666666698,439.96,Bom Jesus da Lapa,Bahia,BA,America/Bahia,-3,America/Bahia,-3,2.2121936395277126,1.5764241430758077,1.201094323379906,2.1091232956661403,0.5834704683850491,0.2974917506274014,1.3961485910626317,1.3357335051816197,1.3939579954442207,1.3
36,83339,-42.4833333333333,-14.066666666666698,882.47,Caetité,Bahia,BA,America/Bahia,-3,America/Bahia,-3,2.2154545311552174,4.536486069777818,3.4596751560028087,6.064923641655293,0.2029730740881666,0.10367297369340918,4.017731724930412,3.8447865198665534,4.0156524615563525,3.8416665
37,83498,-39.25,-17.733333333333302,2.88,Caravelas,Bahia,BA,America/Bahia,-3,America/Bahia,-3,2.2771108833913725,3.2393609779461574,2.512833025539754,4.272525293810514,0.2900629121980036,0.1530128712723497,2.8694947610699653,2.7577657606958668,2.864292675153353,2.666667
38,83192,-38.5166666666667,-11.083333333333302,145.31,Cipó,Bahia,BA,America/Bahia,-3,America/Bahia,-3,3.4492731775234864,3.4672731826351164,3.1396433905263583,3.9588458714257606,0.3835053318107745,0.2835682062412996,3.1172699985493035,3.1177464333539726,3.1229874235526087,3.0333330000000003
